"id","date","time","lat","lng","location.id","number.of.individuals","has.photo","Finding.place.crayfish","Description.crayfish","Description.finding.place.crayfish","I.replaced.the.bait","Code.sample.location","soort","locID"
327904170,"2024-08-27","15:20:00",51.252042,4.479984,28288,0,"False","","","","Ja","1.I_2940_1","crayfish indet","I_2940_1"
327904442,"2024-08-28","15:46:00",51.341237,4.350084,191336,0,"False","","","","Ja","1.I_2940_1","crayfish indet","I_2940_1"
327904727,"2024-08-29","16:51:00",51.341221,4.347595,191336,1,"False","","","","Ja","1.I_2940_1","crayfish indet","I_2940_1"
327904981,"2024-07-29","16:51:00",51.341285,4.348646,191336,0,"False","","","","Ja","1.I_2940_1","crayfish indet","I_2940_1"
327905410,"2024-08-30","16:51:00",51.341141,4.348002,191336,0,"False","","","","","1.I_2940_1","crayfish indet","I_2940_1"
324949776,"2024-08-19","07:00:00",51.225937,4.857352,29376,0,"False","","","","Nee","2275 1,2,3 Poederlee, Groesaard","crayfish indet","2275_1,2,3_Poederlee,_Groesaard"
325131408,"2024-08-20","07:00:00",51.225749,4.857609,29376,0,"False","Stromend water","","","Nee","2275 1,2,3 Poederlee, Groesaard","crayfish indet","2275_1,2,3_Poederlee,_Groesaard"
325320907,"2024-08-21","",51.225802,4.857738,29376,0,"False","Stromend water","","","Ja","2275 1,2,3 Poederlee, Groesaard","crayfish indet","2275_1,2,3_Poederlee,_Groesaard"
325417592,"2024-08-22","07:00:00",51.225797,4.857888,29376,0,"False","Stromend water","","","Nee","2275 1,2,3 Poederlee, Groesaard","crayfish indet","2275_1,2,3_Poederlee,_Groesaard"
326179106,"2024-08-29","07:00:00",51.243352,4.872941,27149,0,"False","","","","","2460 01","crayfish indet","2460_01"
325971636,"2024-08-27","07:00:00",51.243325,4.872984,27149,0,"False","","","","Nee","2460 02","crayfish indet","2460_02"
325971782,"2024-08-27","07:00:00",51.24343,4.872887,27149,0,"False","","","","Nee","2460 03","crayfish indet","2460_03"
325790113,"2024-08-26","09:03:00",51.243301,4.872823,27149,0,"True","Stromend water","3 zonnebaarzen","","Nee","2460 1","crayfish indet","2460_1"
325932378,"2024-08-27","07:00:00",49.814859,5.350685,704503,0,"False","Stromend water","","","Ja","2460 1","crayfish indet","2460_1"
325790389,"2024-08-26","09:00:00",51.243456,4.873016,27149,0,"False","","","","Nee","2460 2","crayfish indet","2460_2"
326179203,"2024-08-29","",51.243209,4.872737,27149,0,"False","","","","","2460 2","crayfish indet","2460_2"
325790613,"2024-08-26","09:00:00",51.243249,4.872788,27149,0,"True","Stromend water","1 paling","","Nee","2460 3","crayfish indet","2460_3"
326179298,"2024-08-29","07:00:00",51.243585,4.873338,27149,0,"False","","","","","2460 3","crayfish indet","2460_3"
321439007,"2024-07-26","07:37:00",50.830684,4.544091,30931,0,"False","Stagnant water","","Vossemvijver","Yes","50°49'51.8""N 4°32'40.4""E","crayfish indet","50°49'51_8""N_4°32'40_4""E"
321440285,"2024-07-26","07:37:00",50.830605,4.544477,30931,0,"False","Stagnant water","","Vossemvijver","Yes","50°49'51.8""N 4°32'40.4""E","crayfish indet","50°49'51_8""N_4°32'40_4""E"
321441429,"2024-07-27","07:30:00",50.830656,4.544349,30931,0,"False","Stagnant water","","Vossemvijver","Yes","50°49'51.8""N 4°32'40.4""E","crayfish indet","50°49'51_8""N_4°32'40_4""E"
322657444,"2024-07-29","18:30:00",50.830803,4.544992,30931,0,"False","Stagnant water","","Vossemvijver","No","50°49'51.8""N 4°32'40.4""E","crayfish indet","50°49'51_8""N_4°32'40_4""E"
322658165,"2024-07-28","14:30:00",50.830461,4.54495,23388,0,"False","Stagnant water","","Vossemvijver","Yes","50°49'51.8""N 4°32'40.4""E","crayfish indet","50°49'51_8""N_4°32'40_4""E"
328400238,"2024-09-18","",51.262817,3.134923,31278,0,"False","Stilstaand water","niets te melden","veel riet","Nee","51.26219, 3.13449","crayfish indet","51_26219,_3_13449"
328096956,"2024-09-15","12:22:00",51.262559,3.134451,31278,2,"True","Stilstaand water","lichtere kleur dan op de andere plaats","veel riet","Ja","51.26219, 3.13449","procambarus clarkii","51_26219,_3_13449"
328400098,"2024-09-18","14:24:00",51.262069,3.134472,31278,5,"True","Stilstaand water","niets te melden","ik ben door omstandigheden gisteren de netjes niet kunnen gaan ledigen , dus is vn a2 dagen ipv 1 dag, ECHTER op die plaats had een buurman mij gezien  denk ik , en 2 van de 3 netjes waren dus verdwenen :(n","Nee","51.26994, 3.1536","procambarus clarkii","51_26994,_3_1536"
323985242,"2024-08-13","",50.908385,3.390499,31817,0,"False","","","","Nee","8710","crayfish indet","8710"
324368728,"2024-08-16","07:02:00",50.908723,3.389943,598936,0,"False","","","","Nee","8710","crayfish indet","8710"
324948338,"2024-08-19","",50.928983,3.424375,28524,0,"False","","","","Ja","8710","crayfish indet","8710"
325127752,"2024-08-20","",50.930166,3.425328,28524,0,"False","","","","Nee","8710","crayfish indet","8710"
325237511,"2024-08-21","08:15:00",50.929282,3.4246,28524,0,"False","","","","Nee","8710","crayfish indet","8710"
325337677,"2024-08-22","07:51:00",50.929217,3.424381,28524,0,"False","","","","Ja","8710","crayfish indet","8710"
324951260,"2024-08-19","",50.920352,3.415374,28523,0,"False","","","","Ja","8720","crayfish indet","8720"
325238574,"2024-08-21","08:40:00",50.919826,3.415757,28523,0,"False","","","","Nee","8720","crayfish indet","8720"
325340114,"2024-08-22","08:38:00",50.920204,3.415325,28523,0,"False","","","","Ja","8720","crayfish indet","8720"
323984586,"2024-08-13","11:30:00",50.905549,3.413011,24076,0,"False","","","","Nee","8793","crayfish indet","8793"
318279785,"2024-07-08","10:00:00",51.151598,5.137836,133753,0,"False","Stilstaand water","","","Ja","I 2490 1","crayfish indet","I_2490_1"
318279914,"2024-07-09","10:00:00",51.151598,5.137868,133753,0,"False","Stilstaand water","","","Ja","I 2490 1","crayfish indet","I_2490_1"
318280149,"2024-07-10","09:00:00",51.151593,5.137849,133753,0,"False","Stilstaand water","","","Ja","I 2490 1","crayfish indet","I_2490_1"
318280349,"2024-07-08","10:30:00",51.148017,5.134596,133787,0,"False","Stilstaand water","","","Ja","I 2490 1","crayfish indet","I_2490_1"
318280603,"2024-07-09","10:30:00",51.148058,5.134585,133787,0,"False","Stilstaand water","","","Ja","I 2490 1","crayfish indet","I_2490_1"
318280790,"2024-07-10","09:30:00",51.148051,5.134596,133787,0,"False","Stilstaand water","","","","I 2490 1","crayfish indet","I_2490_1"
325914301,"2024-08-25","10:30:00",51.153923,2.803416,27244,0,"False","","","","Yes","I 8433-5","crayfish indet","I_8433_5"
325914679,"2024-08-26","08:30:00",51.157846,2.804577,27244,0,"False","Running water","","","Yes","I 8433-5","crayfish indet","I_8433_5"
325914891,"2024-08-27","08:45:00",51.157655,2.804912,27244,0,"False","Running water","","","Yes","I 8433-5","crayfish indet","I_8433_5"
326052070,"2024-08-28","10:00:00",51.156858,2.805467,27244,0,"False","","","","Yes","I 8433-5","crayfish indet","I_8433_5"
326231325,"2024-08-29","18:30:00",51.157432,2.804119,27244,0,"False","Running water","","","No","I 8433-5","crayfish indet","I_8433_5"
326950777,"2024-08-01","10:30:00",51.237776,4.204008,27370,0,"False","","","","","I 9120 3","crayfish indet","I_9120_3"
326951065,"2024-09-03","10:30:00",51.23774,4.204287,27370,0,"False","","","","Nee","I 9120 3","crayfish indet","I_9120_3"
326951178,"2024-09-04","10:30:00",51.23765,4.204303,27370,0,"False","","","","Ja","I 9120 3","crayfish indet","I_9120_3"
328315405,"2024-09-12","08:00:00",51.134541,4.519458,83945,0,"False","","","","","I-2500-1","crayfish indet","I_2500_1"
328315668,"2024-09-13","07:30:00",51.134529,4.519494,83945,0,"False","","","stromend water","Nee","I-2500-1","crayfish indet","I_2500_1"
328315917,"2024-09-14","15:55:00",51.134529,4.519515,83945,0,"False","Stromend water","","","Ja","I-2500-1","crayfish indet","I_2500_1"
328316647,"2024-09-16","11:22:00",51.134498,4.519601,83945,0,"False","Stromend water","","","Nee","I-2500-1","crayfish indet","I_2500_1"
328317592,"2024-09-15","17:45:00",51.134525,4.519601,83945,0,"False","Stromend water","","","Nee","I-2500-1","crayfish indet","I_2500_1"
322062702,"2024-07-31","09:00:00",51.302453,4.538679,29288,0,"False","Stilstaand water","","ondiep, waterpest, t°=23,6, PH=7,2 Geleidbaarheid=380","Nee","I-2930-6","crayfish indet","I_2930_6"
322228080,"2024-08-01","09:30:00",51.302359,4.538711,29288,1,"True","Stilstaand water","zie foto's. weinig levendig","ondiep veel waterpest water 23°","Ja","I-2930-6","faxonius limosus","I_2930_6"
327093950,"2024-09-05","13:45:00",50.892286,4.725006,30910,0,"False","Stilstaand water","","","","I-3010-6","crayfish indet","I_3010_6"
326823106,"2024-09-03","11:00:00",50.892515,4.724733,30910,3,"True","Stilstaand water","zie foto","Hengelvijver ca. 2 ha. Geen ondergedoken planten . Wel oeverplanten. Veel karper","Ja","I-3010-6","faxonius limosus","I_3010_6"
327093725,"2024-09-04","10:50:00",50.892487,4.724733,30910,1,"True","Stilstaand water","zie foto","","Nee","I-3010-6","faxonius limosus","I_3010_6"
327187551,"2024-09-06","13:00:00",50.892552,4.724786,30910,2,"True","Stilstaand water","zie foto","Hengelvijver ca. 2 ha. Geen ondergedoken planten . Wel oeverplanten. Veel karper","Nee","I-3010-6","faxonius limosus","I_3010_6"
326826303,"2024-09-03","10:30:00",50.893075,4.721983,30910,0,"False","Stilstaand water","","Kunstmatige vijver met folie en pomp die vers beekwater aanvoert. Veel oeverplanten. Ondergedoken planten aanwezig","","I-3010-9","crayfish indet","I_3010_9"
327095179,"2024-09-04","10:10:00",50.893143,4.721887,30910,0,"False","Stilstaand water","","","Ja","I-3010-9","crayfish indet","I_3010_9"
327172151,"2024-09-06","09:30:00",50.893102,4.722042,30910,0,"False","Stilstaand water","","","","I-3010-9","crayfish indet","I_3010_9"
327095408,"2024-09-05","13:30:00",50.89301,4.722088,30910,1,"False","Stilstaand water","","","Ja","I-3010-9","procambarus virginalis","I_3010_9"
327630854,"2024-09-09","17:13:00",51.170376,2.96068,24027,0,"True","","","val 2/ dode, aangevreten kleine pos vast in net","","I-8470-1","crayfish indet","I_8470_1"
327631460,"2024-09-08","19:14:00",51.169999,2.962257,24027,0,"True","","","val 3","Nee","I-8470-1","crayfish indet","I_8470_1"
327630263,"2024-09-09","17:02:00",51.17002,2.961974,24027,1,"True","Stromend water","groot, heel actief","brede hoge rietkraag/oever met houten schoeiwerk en doek","Nee","I-8470-1","faxonius limosus","I_8470_1"
327706874,"2024-09-10","17:57:00",51.169991,2.962068,24027,1,"True","Stromend water","","brede hoge rietkraag/oever met houten schoeiwerk en doek","Nee","I-8470-1","faxonius limosus","I_8470_1"
327808431,"2024-09-12","12:36:00",51.170013,2.961558,24027,1,"True","Stromend water","","brede hoge rietkraag/oever met houten schoeiwerk","Nee","I-8470-1","faxonius limosus","I_8470_1"
327707228,"2024-09-10","18:20:00",51.170021,2.961601,24027,1,"True","Stromend water","1 in fuik 1/3 in fuik 2","brede hoge rietkraag/oever met houten schoeiwerk","Nee","I-8470-1","procambarus clarkii","I_8470_1"
327770629,"2024-09-11","17:48:00",51.170011,2.961665,24027,1,"True","Stromend water","","brede hoge rietkraag/oever met houten schoeiwerk","Ja","I-8470-1","procambarus clarkii","I_8470_1"
327808317,"2024-09-12","12:36:00",51.170016,2.96156,24027,1,"True","Stromend water","","brede hoge rietkraag/oever met houten schoeiwerk","Nee","I-8470-1","procambarus clarkii","I_8470_1"
328368031,"2024-09-18","08:41:00",51.123851,2.755568,31218,0,"False","","","","Nee","I-8620-5","crayfish indet","I_8620_5"
328368293,"2024-09-18","08:44:00",51.122858,2.756681,31218,0,"False","","","","","I-8620-5","crayfish indet","I_8620_5"
328368487,"2024-09-18","08:47:00",51.122556,2.756594,31218,0,"False","","","","","I-8620-5","crayfish indet","I_8620_5"
327737997,"2024-09-11","",50.748991,3.992288,142904,0,"False","","","","Nee","I.1570.2","crayfish indet","I_1570_2"
319102920,"2024-07-15","16:52:00",50.881965,4.213592,27743,0,"False","Stilstaand water","","","Ja","I.1700.1","crayfish indet","I_1700_1"
319644756,"2024-07-17","16:52:00",50.881646,4.21456,27743,0,"False","Stilstaand water","","","Ja","I.1700.1","crayfish indet","I_1700_1"
319645234,"2024-07-18","16:52:00",50.881734,4.214453,27743,0,"False","Stilstaand water","","","Ja","I.1700.1","crayfish indet","I_1700_1"
320785398,"2024-07-20","16:52:00",50.881631,4.214576,27743,0,"False","Stilstaand water","","","","I.1700.1","crayfish indet","I_1700_1"
320786293,"2024-07-23","16:52:00",50.881645,4.214877,27743,0,"False","Stilstaand water","","","","I.1700.1","crayfish indet","I_1700_1"
327232248,"2024-08-18","18:15:00",51.215957,4.458325,71783,0,"False","Stromend water","0","","Ja","I.2100.2","crayfish indet","I_2100_2"
327229927,"2024-09-06","18:15:00",51.211879,4.465691,71783,5,"True","Stilstaand water","alle vijf levendige diertjes. drie van de vijf hadden ontbrekende of beschadigde scharen.","Visvijver rivierenhof. Oevervegetatie voornamelijk lisdodde. Bloeiende blauwalg in het water.","Ja","I.2100.4","faxonius limosus","I_2100_4"
327981971,"2024-09-04","14:00:00",51.215744,5.065341,126219,1,"True","Stromend water","Stekels en rustig","Kanaal","Ja","I.2400.8","faxonius limosus","I_2400_8"
327263629,"2024-09-07","08:21:00",51.233129,5.1045,23327,0,"False","","","","","I.2480.2","crayfish indet","I_2480_2"
324161271,"2024-08-10","11:00:00",51.167002,4.377103,29421,0,"False","","","Natuurreservaat fort 7 wilrijk","Ja","I.2610.2","crayfish indet","I_2610_2"
324161673,"2024-08-11","10:30:00",51.163765,4.374185,29421,0,"False","Stilstaand water","","Natuurreservaat fort 7 wilrijk - 3 locaties sterker verspreid dan10 meter","Ja","I.2610.2","crayfish indet","I_2610_2"
324162122,"2024-08-12","10:30:00",51.165149,4.373885,29421,0,"False","Stilstaand water","","Natuurreservaat fort 7 wilrijk","Ja","I.2610.2","crayfish indet","I_2610_2"
324156190,"2024-08-14","11:44:00",51.165394,4.367739,29422,3,"True","Stilstaand water","Gedetermineerd volgens INBO tabel. Tweede dag fuiken","Water gestegen na onweer. 1 fuik met stukgebeten voedingszakje. Zonder vangst.","Ja","I.2610.2","procambarus virginalis","I_2610_2"
324234970,"2024-08-15","11:00:00",51.165559,4.368254,29422,20,"True","Stilstaand water","Sommige marmerkreeftjes hebben rood aangelopen achterlijf. Wel stekels op tweede pootlid","Dag na hevige regen. Gracht schoonselhof","Ja","I.2610.3","procambarus virginalis","I_2610_3"
324402928,"2024-08-16","10:43:00",51.16565,4.369322,29422,5,"True","Stilstaand water","1 groot exemplaar met maar 1 schaar","Regenweer. Gracht schoonselhof","Ja","I.2610.3","procambarus virginalis","I_2610_3"
324160973,"2024-08-09","11:00:00",51.166876,4.376802,29421,0,"False","Stilstaand water","Geen","Natuurreservaat fort 7 wilrijk","Ja","I.2610.3 fort 7 wilrijk","crayfish indet","I_2610_3"
328242849,"2024-09-12","08:30:00",51.091529,4.311962,28225,0,"False","Stromend water","","","Ja","I.2880.12","crayfish indet","I_2880_12"
328193908,"2024-09-15","10:10:00",51.308704,4.527912,191336,0,"False","Stagnant water","","Anti-tank kanaal, helder water, bomen en grassen langs oever","No","I.2930.4","crayfish indet","I_2930_4"
328200524,"2024-09-16","10:15:00",51.309895,4.52641,191336,0,"False","","","","Yes","I.2930.4","crayfish indet","I_2930_4"
317535409,"2024-07-05","09:00:00",51.262661,4.587972,191336,0,"False","Stilstaand water","","ijzerrijk troebel, bladafval","Nee","I.2970.1 Antitankgracht","crayfish indet","I_2970_1"
317665037,"2024-07-06","09:00:00",51.262852,4.587961,191336,0,"False","","","","","I.2970.1 Antitankgracht","crayfish indet","I_2970_1"
327711576,"2024-09-10","20:20:00",51.15079,2.993731,27250,0,"False","","","","Ja","I.8470-2","crayfish indet","I_8470_2"
328358278,"2024-09-17","",51.139671,2.996306,28877,0,"False","Stilstaand water","","","Ja","I.8470-4","crayfish indet","I_8470_4"
326752521,"2024-08-31","08:39:00",51.147743,3.829401,71847,7,"True","Stromend water","zie foto's","riviertje met traag stromend water","Ja","I.9042.2","procambarus clarkii","I_9042_2"
326752908,"2024-09-01","09:54:00",51.147791,3.829293,71847,5,"True","Stromend water","zie foto's","riviertje met traag stromend water","Ja","I.9042.2","procambarus clarkii","I_9042_2"
326753180,"2024-09-02","07:00:00",51.147877,3.829143,71847,4,"True","Stromend water","zie foto's","riviertje met traag stromend water","Ja","I.9042.2","procambarus clarkii","I_9042_2"
326953700,"2024-09-03","09:20:00",51.183753,4.05852,30734,2,"True","Stilstaand water","","Ransbeek, Twee fuiken lagen niet helemaal onder water.","","I.9112.2","procambarus clarkii","I_9112_2"
326954066,"2024-09-04","09:20:00",51.183767,4.058627,30734,3,"True","Stilstaand water","","Ransbeek, regen gehad, fuiken lagen allemaal onder water.","Ja","I.9112.2","procambarus clarkii","I_9112_2"
327606812,"2024-09-06","14:57:00",51.183779,4.058601,30734,5,"True","Stilstaand water","","Ransbeek","","I.9112.2","procambarus clarkii","I_9112_2"
325930460,"2024-08-27","13:43:00",51.174538,4.003626,30827,2,"True","Stromend water","","Kanaal Van Stekene","Ja","I.9112.4","procambarus clarkii","I_9112_4"
326701139,"2024-08-28","13:43:00",51.174656,4.003766,30827,3,"True","Stromend water","","Kanaal Van Stekene","Ja","I.9112.4","procambarus clarkii","I_9112_4"
327759476,"2024-09-08","13:54:00",51.108589,3.994987,28806,6,"True","Stromend water","rode puntjes op de scharen en stekels op het rostrum","aan de kant van het zwembad lokeren aan een oude steiger","Nee","I.9160.12","faxonius limosus","I_9160_12"
327760344,"2024-09-08","13:55:00",51.108526,3.995112,28806,1,"True","Stromend water","geen donkere gepigmenteerde lijn op onderzijde, schare n rood of oranje","aan de kant van het zwembad lokeren aan een oude steiger","Nee","I.9160.12","procambarus clarkii","I_9160_12"
327760547,"2024-09-09","",51.108254,3.99547,28806,1,"True","Stromend water","donkere gepigmenteerde lijn op onderzijde, scharen rood of oranje","aan de kant van het zwembad lokeren aan een oude steiger","Nee","I.9160.12","procambarus clarkii","I_9160_12"
327060671,"2024-09-05","08:24:00",51.147736,3.9111,30170,2,"True","Stilstaand water","","Stilstaand, zwak stromend water, waterlelie","","I.9180.5","procambarus clarkii","I_9180_5"
327276397,"2024-09-07","09:15:00",51.148003,3.910744,30169,4,"True","Stromend water","","Stilstaand, zwak stromend helder water, waterlelie in de oever","Ja","I.9180.5","procambarus clarkii","I_9180_5"
327560785,"2024-09-08","14:49:00",51.147994,3.910812,30169,3,"True","Stromend water","2 man, 1 vrouw","Stilstaand, zwak stromend helder water, waterlelie in de oever","Nee","I.9180.5","procambarus clarkii","I_9180_5"
325341355,"2024-08-22","",51.268888,3.56127,29953,0,"False","Stilstaand water","","Open water met rietkraag","Nee","I.9982.11.","crayfish indet","I_9982_11"
325439105,"2024-08-23","",51.268861,3.561319,29953,0,"False","Stilstaand water","","Open water met rietkraag","","I.9982.11.","crayfish indet","I_9982_11"
325126871,"2024-08-20","07:40:00",51.268904,3.561426,29953,2,"True","Stilstaand water","2 mannetjes","Open water met rietkraag","Nee","I.9982.11.","procambarus clarkii","I_9982_11"
325237713,"2024-08-21","08:17:00",51.268865,3.561383,29953,2,"True","Stilstaand water","2 man","Open water met rietkraag","Ja","I.9982.11.","procambarus clarkii","I_9982_11"
323124703,"2024-08-07","",51.261284,3.57728,29970,0,"False","Stilstaand water","","Open water aan rietkraag","Ja","I.9982.6","crayfish indet","I_9982_6"
323124946,"2024-08-06","09:00:00",51.261283,3.577256,29970,0,"False","Stilstaand water","","Open water aan rietkraag","","I.9982.6","crayfish indet","I_9982_6"
323394342,"2024-08-09","08:17:00",51.261276,3.577253,29970,0,"False","Stilstaand water","","Open water met rietkraag","","I.9982.6","crayfish indet","I_9982_6"
323256214,"2024-08-08","08:17:00",51.261297,3.577321,29970,1,"True","Stilstaand water","Mannetje","Open water aan rand rietkraag","Nee","I.9982.6","procambarus clarkii","I_9982_6"
322062111,"2024-07-30","09:30:00",51.302527,4.538603,190112,0,"False","Stilstaand water","","ondiep veel waterpest","Nee","I2930-6","crayfish indet","I2930_6"
322354156,"2024-08-02","08:30:00",51.30244,4.538561,29288,0,"False","Stilstaand water","","","","I2930-6","crayfish indet","I2930_6"
325915072,"2024-08-25","09:45:00",51.149899,2.807113,27244,0,"False","Running water","","","Yes","I8433-6","crayfish indet","I8433_6"
325915217,"2024-08-26","08:15:00",51.148612,2.806785,27244,0,"False","Running water","","","Yes","I8433-6","crayfish indet","I8433_6"
325915402,"2024-08-27","08:45:00",51.152974,2.808262,27244,0,"False","Running water","","","Yes","I8433-6","crayfish indet","I8433_6"
326052197,"2024-08-28","10:15:00",51.152662,2.808683,27244,0,"False","Stagnant water","","","Yes","I8433-6","crayfish indet","I8433_6"
326231111,"2024-08-29","18:00:00",51.15267,2.808237,27244,0,"False","Running water","","","No","I8433-6","crayfish indet","I8433_6"
327778292,"2024-09-11","",51.150386,2.989912,27250,0,"False","","","","","I8470-2","crayfish indet","I8470_2"
327905638,"2024-09-13","",51.150655,2.99283,27250,0,"False","Stilstaand water","","","Ja","I8470-2","crayfish indet","I8470_2"
328365034,"2024-09-18","07:16:00",50.812669,2.932586,32184,0,"False","","","","","I8560-6","crayfish indet","I8560_6"
328365153,"2024-09-18","07:24:00",50.812185,2.929487,32184,0,"False","","","Stilstaand water in habitat gebied, schaduwrijk, lage waterstand","Nee","I8560-6","crayfish indet","I8560_6"
328365587,"2024-09-18","07:37:00",50.81176,2.927643,32184,0,"False","","","","Nee","I8560-6","crayfish indet","I8560_6"
325586192,"2024-08-24","10:20:00",50.712128,4.224559,678000,0,"False","","","","","I_1502_1","crayfish indet","I_1502_1"
326169114,"2024-08-26","08:20:00",50.711974,4.224576,678000,0,"False","","","","Ja","I_1502_1","crayfish indet","I_1502_1"
326169271,"2024-08-27","08:00:00",50.711948,4.224603,678000,0,"False","","","","","I_1502_1","crayfish indet","I_1502_1"
327164336,"2024-09-06","",50.711352,4.234039,31177,0,"False","Stilstaand water","","","Ja","I_1502_4","crayfish indet","I_1502_4"
327659492,"2024-09-09","",50.711331,4.2341,31177,0,"False","Stilstaand water","","","","I_1502_4","crayfish indet","I_1502_4"
327659580,"2024-09-08","",50.711334,4.234055,31177,0,"False","Stilstaand water","","","Ja","I_1502_4","crayfish indet","I_1502_4"
327659599,"2024-09-07","",50.711328,4.234065,31177,0,"False","Stilstaand water","","","","I_1502_4","crayfish indet","I_1502_4"
327659617,"2024-09-06","",50.711345,4.234065,31177,0,"False","Stilstaand water","","","Ja","I_1502_4","crayfish indet","I_1502_4"
324804423,"2024-08-18","08:40:00",50.798658,4.282112,23225,0,"False","Stromend water","","","Ja","I_1600_4","crayfish indet","I_1600_4"
324966412,"2024-08-19","08:35:00",50.798326,4.282595,23225,0,"False","","","","Ja","I_1600_4","crayfish indet","I_1600_4"
324995120,"2024-08-18","08:50:00",50.798273,4.28242,23225,0,"True","Stromend water","","Geen kreeften, wel een paling in 1 van de vallen.","Ja","I_1600_4","crayfish indet","I_1600_4"
325154311,"2024-08-20","11:40:00",50.798312,4.282538,23225,0,"False","","","Lagere waterstand dan gisteren - geen kreeft, wel een kikker","Ja","I_1600_4","crayfish indet","I_1600_4"
325243498,"2024-08-21","09:05:00",50.798336,4.282525,23225,0,"False","","","","Nee","I_1600_4","crayfish indet","I_1600_4"
326279559,"2024-08-30","",50.756272,4.26582,23235,0,"False","Stromend water","","","Nee","I_1654_2","crayfish indet","I_1654_2"
326673868,"2024-09-02","",50.756269,4.265815,23235,0,"False","Stromend water","","","Nee","I_1654_2","crayfish indet","I_1654_2"
