id,date,time,lat,lng,location id,number of individuals,has photo,Finding place crayfish,Description crayfish,Description finding place crayfish,I replaced the bait,Code sample location
325967404,2024-08-27,10:59:00,51.058352,4.172183,30852,2,True,Stilstaand water,"levendig, dicht geklapt","eerste dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.2  I.9220.9
325967846,2024-08-27,11:03:00,51.058275,4.172213,30852,1,True,Stilstaand water,"levendig, dicht geklapt","eerste dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.3  I.9220.9
326016903,2024-08-28,07:00:00,51.327886,3.237031,31729,6,True,Stilstaand water,3 mannelijke 1 mannelijke met 1 schaar 3 vrouwlijke,"Normale waterstand, natuurlijke oever, tegen rietkraag",Ja,I_8301_1
326037970,2024-08-28,10:16:00,51.058414,4.172176,30852,1,True,Stilstaand water,"levendig, dicht geklapt","Tweede dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.1  I.9220.9
326038243,2024-08-28,10:23:00,51.058368,4.172226,30724,2,True,Stilstaand water,"levendig, dicht geklapt","Tweede dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.2  I.9220.9
326038551,2024-08-28,10:29:00,51.058234,4.172236,30852,1,True,Stilstaand water,"levendig, dicht geklapt","Tweede dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.3  I.9220.9
326237805,2024-08-29,08:20:00,51.327874,3.236893,31729,6,True,Stilstaand water,4 vrouw 2 man,Natuurlijke oever tegen rietkraag normale waterstand,Nee,I_8301_1 isabellavaart
326283512,2024-08-30,07:15:00,51.327881,3.236729,31729,7,True,Stilstaand water,5 mannelijke 2 vrouwlijke,"Waterstand normaal,tegen rietkraag",Nee,I_8301_1
326357289,2024-08-30,17:52:00,51.173319,3.958101,30162,4,True,Running water,,,No,I_9180_8
326391599,2024-08-29,10:42:00,51.058417,4.172176,30852,1,True,Stilstaand water,"levendig, dicht geklapt","derde dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.1  I.9220.9
326391726,2024-08-29,10:44:00,51.058376,4.172197,30852,0,True,Stilstaand water,geen,"derde dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.2  I.9220.9
326391919,2024-08-29,10:48:00,51.058262,4.172267,30852,1,True,Stilstaand water,"levendig, dicht geklapt","derde dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.3  I.9220.9
326394312,2024-08-30,10:26:00,51.058427,4.172159,30852,1,True,Stilstaand water,,"vierde dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.1  I.9220.9
326394437,2024-08-30,10:30:00,51.058326,4.172214,30852,5,True,Stilstaand water,,"vierde dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.2  I.9220.9
326394503,2024-08-30,10:34:00,51.058267,4.172242,30852,1,True,Stilstaand water,,"vierde dag proefproject. dijkgracht, waterstand geregeld met manuele sluizen, kanten begroeid met riet. waterdiepte +-60 cm",Ja,valnr.3  I.9220.9
326394642,2024-08-31,08:55:00,51.173327,3.958228,30162,1,True,Running water,,,No,I_9180_8
326525614,2024-09-01,09:23:00,51.173386,3.960779,30163,1,True,,,,Yes,I_9180_8
326701139,2024-08-28,13:43:00,51.174656,4.003766,30827,3,True,Stromend water,,Kanaal Van Stekene,Ja,I.9112.4
326752521,2024-08-31,08:39:00,51.147743,3.829401,71847,7,True,Stromend water,zie foto's,riviertje met traag stromend water,Ja,I.9042.2
326752908,2024-09-01,09:54:00,51.147791,3.829293,71847,5,True,Stromend water,zie foto's,riviertje met traag stromend water,Ja,I.9042.2
326753180,2024-09-02,07:00:00,51.147877,3.829143,71847,4,True,Stromend water,zie foto's,riviertje met traag stromend water,Ja,I.9042.2
326953700,2024-09-03,09:20:00,51.183753,4.05852,30734,2,True,Stilstaand water,,"Ransbeek, Twee fuiken lagen niet helemaal onder water.",,I.9112.2
326954066,2024-09-04,09:20:00,51.183767,4.058627,30734,3,True,Stilstaand water,,"Ransbeek, regen gehad, fuiken lagen allemaal onder water.",Ja,I.9112.2
327060671,2024-09-05,08:24:00,51.147736,3.9111,30170,2,True,Stilstaand water,,"Stilstaand, zwak stromend water, waterlelie",,I.9180.5
327276397,2024-09-07,09:15:00,51.148003,3.910744,30169,4,True,Stromend water,,"Stilstaand, zwak stromend helder water, waterlelie in de oever",Ja,I.9180.5
327458855,2024-09-06,19:30:00,51.287963,3.17293,28508,18,False,Stromend water,"Foto's niet opgeslaan, sorry","Gracht, riet, lage waterstand",Nee,"V_8380_4: Kruisilader (51.28947, 3.17351)"
327459845,2024-09-08,14:54:00,51.289043,3.174072,28508,25,True,Stromend water,Aaszakje kapot bij val 2,"Gracht, riet, laag waterstand",Ja,"V_8380_4: Kruisilader (51.28947, 3.17351)"
327560785,2024-09-08,14:49:00,51.147994,3.910812,30169,3,True,Stromend water,"2 man, 1 vrouw","Stilstaand, zwak stromend helder water, waterlelie in de oever",Nee,I.9180.5
327585636,2024-09-03,10:33:00,51.066913,4.182358,30729,1,True,Stilstaand water,Mist 1 schaar,"eerste dag proefproject. gracht verbonden met visput, waterstand geregeld met sluizen, niveau water hoog kanten begroeid met riet. waterdiepte 80 cm cm",Ja,valnr.1  I.9220.3
327585849,2024-09-03,10:37:00,51.067061,4.182385,30729,2,True,Stilstaand water,geen,"eerste dag proefproject. gracht verbonden met visput, waterstand geregeld met sluizen, kanten begroeid met riet. waterdiepte +-80 cm",Ja,valnr.2  I.9220.3
327606812,2024-09-06,14:57:00,51.183779,4.058601,30734,5,True,Stilstaand water,,Ransbeek,,I.9112.2
327660947,2024-09-10,09:21:00,51.291797,3.247979,31656,9,True,Stilstaand water,4 vrouwlijke 5 mannelijke,"Natuurlijke oever, normale waterstand, gemaaid rietkraag",Ja,I_8380_2
327690152,2024-09-10,10:54:00,51.30069,3.196946,31295,10,True,Stromend water,allemaal vrij levendig,Vaartje met veel grote rietkragen. 1ste val vrij veel waterpest (4 kreeftjes) Val 2 & 3 Minder/geen waterpest. telkens 3 kreeftjes.,Ja,"I_8380_5    Lisseweegs Vaartje (51.30071, 3.19696)"
327706024,2024-09-10,14:36:00,51.189504,4.038481,28411,7,True,Stromend water,,,Nee,I_9111_1
327707228,2024-09-10,18:20:00,51.170021,2.961601,24027,1,True,Stromend water,1 in fuik 1/3 in fuik 2,brede hoge rietkraag/oever met houten schoeiwerk,Nee,I-8470-1
327724062,2024-09-11,07:43:00,51.291731,3.248082,31656,20,True,Stromend water,13 vrouwlijke en 7 mannelijke,"Hoger waterstand, licht stromend,natuurlijke oever,gemaaide rietkraag",Nee,I_8380_2
327753286,2024-09-11,10:58:00,51.1895,4.0385,28411,20,True,Stromend water,,,Nee,I_9111_1
327760344,2024-09-08,13:55:00,51.108526,3.995112,28806,1,True,Stromend water,"geen donkere gepigmenteerde lijn op onderzijde, schare n rood of oranje",aan de kant van het zwembad lokeren aan een oude steiger,Nee,I.9160.12
327760547,2024-09-09,,51.108254,3.99547,28806,1,True,Stromend water,"donkere gepigmenteerde lijn op onderzijde, scharen rood of oranje",aan de kant van het zwembad lokeren aan een oude steiger,Nee,I.9160.12
327770629,2024-09-11,17:48:00,51.170011,2.961665,24027,1,True,Stromend water,,brede hoge rietkraag/oever met houten schoeiwerk,Ja,I-8470-1
327772603,2024-09-11,18:21:00,51.129107,3.979191,30839,3,True,Stilstaand water,,Tegenover actief pomphuis,Ja,I_9160_8
327778875,2024-09-11,15:24:00,51.302473,3.197135,31295,9,True,Stromend water,allemaal vrij levendig,Vaartje met veel grote rietkragen. 1ste val vrij veel waterpest (3 kreeftjes) Val 2 & 3 Minder/geen waterpest. telkens 3 kreeftjes.,Ja,"I_8380_5    Lisseweegs Vaartje (51.30071, 3.19696)"
327790079,2024-09-12,08:31:00,51.291724,3.248233,31656,12,True,Stromend water,8 mannelijke en 4 vrouwlijke waarvan 1 vrouw dragen was van jonge kreeftjes,"Normale waterstand,natuurlijke oevers,gemaaid rietkraag",Ja,I_8380_2
327808317,2024-09-12,12:36:00,51.170016,2.96156,24027,1,True,Stromend water,,brede hoge rietkraag/oever met houten schoeiwerk,Nee,I-8470-1
327825538,2024-09-12,10:49:00,51.1895,4.0385,28411,13,True,Stromend water,,,Nee,I_9111_1
327847494,2024-09-12,18:30:00,51.129085,3.979207,30839,12,True,Stilstaand water,"3 met maar 1 schaar, verschillende 'klapten' met een staart",Tegenover actief pomphuis,Ja,I_9160_8
327851746,2024-09-12,10:15:00,51.302134,3.196906,31295,13,True,Stromend water,allemaal vrij levendig. Meer grotere exemplaren,"Vaartje met veel grote rietkragen. 1ste val vrij veel waterpest Waar ik de voorbije dagen redelijk wat waterpest opgevist heb met de vallen, zaten nu de meeste kreeftjes.  8 van de de 13 .  De aaszakjes zijn kapotgebeten. Ik doe het aas nu los in de val.",Ja,"I_8380_5    Lisseweegs Vaartje (51.30071, 3.19696)"
327856615,2024-09-13,07:45:00,51.291761,3.248032,31656,10,True,Stromend water,"7 vrouwlijke 3 mannelijke, 1 vrouwlijke was drager van larven","Ligt stromend, natuurlijke oever, gemaaid rietkraag",Nee,I_8380_2
